content_id,title,description,subject,level,content_duration,language
364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,Business Finance,Beginner Level,1.5,en
119276,Aprende a hacer paper trading (simulación) con Ninja Trader,Aprende a hacer paper trading (simulación) con Ninja Trader,Business Finance,Beginner Level,1.5,en
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,Trading mit kleinen Konten - Grundlagen die du kennen musst,Business Finance,Beginner Level,3.5,en
616564,entiende la contabilidad y consigue un aumento de salario,entiende la contabilidad y consigue un aumento de salario,Business Finance,Beginner Level,1.5,en
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,Business Finance,All Levels,2.5,en
1264512,Trading Forex  - L'analyse des volumes,Trading Forex  - L'analyse des volumes,Business Finance,All Levels,2.0,en
499504,Disminuye deudas en tu hogar en menos de 30 días,Disminuye deudas en tu hogar en menos de 30 días,Business Finance,Beginner Level,1.5,en
903326,CPA 10 COMPLETO,CPA 10 COMPLETO,Business Finance,All Levels,5.0,en
412108,Trading Intradiario basado en Precio y Volumen,Trading Intradiario basado en Precio y Volumen,Business Finance,Intermediate Level,1.5,en
865630,Aprenda Cálculo Financeiro de Forma Simples,Aprenda Cálculo Financeiro de Forma Simples,Business Finance,All Levels,2.0,en
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,Wie funktionieren Bitcoin? Ein Einführungskurs.,Business Finance,Beginner Level,0.6166666666666667,en
1180960,Estruturação Financeira,Estruturação Financeira,Business Finance,All Levels,3.5,en
660846,Five steps to becoming a winner in stock investing,Five steps to becoming a winner in stock investing,Business Finance,All Levels,3.0,en
829206,Financial Accounting Plus Excel and SAP Crash Course.,Financial Accounting Plus Excel and SAP Crash Course.,Business Finance,Beginner Level,1.0,en
385604,Introduction to Financial Consolidation under IFRS,Introduction to Financial Consolidation under IFRS,Business Finance,All Levels,1.5,en
302468,How to read a Profit & Loss Account and Balance Sheet,How to read a Profit & Loss Account and Balance Sheet,Business Finance,All Levels,2.0,en
331600,Learn Bookkeeping From Scratch,Learn Bookkeeping From Scratch,Business Finance,All Levels,3.0,en
557436,ACCA MA1 Management Information,ACCA MA1 Management Information,Business Finance,Beginner Level,3.5,en
1162656,Introduction to Bitcoin for Beginners,Introduction to Bitcoin for Beginners,Business Finance,Beginner Level,0.5666666666666667,en
389834,Stock Trading: Ultimate Guide to swing trading stocks,Stock Trading: Ultimate Guide to swing trading stocks,Business Finance,All Levels,0.6833333333333333,en
304414,Bookkeeping Systems,Bookkeeping Systems,Business Finance,All Levels,1.0,en
55136,Precious Metal Equities,Precious Metal Equities,Business Finance,All Levels,1.0,en
619792,Start Now: A Rescue Plan for Retirement Late Savers,Start Now: A Rescue Plan for Retirement Late Savers,Business Finance,All Levels,0.65,en
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,Eu Funding: Module 2 - Introduction to Horizon 2020,Business Finance,Intermediate Level,1.0,en
688244,How I Make Money Writing About Stocks Online,How I Make Money Writing About Stocks Online,Business Finance,Beginner Level,2.5,en
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,Tradeonomics - Four Steps to Mastering Economic Indicators,Business Finance,All Levels,4.0,en
114518,Improve Your Financial Literacy,Improve Your Financial Literacy,Business Finance,All Levels,2.0,en
1050168,Forex Trading : Power Of Moving Averages,Forex Trading : Power Of Moving Averages,Business Finance,All Levels,4.0,en
666910,Demystifying Your Personal Tax Return,Demystifying Your Personal Tax Return,Business Finance,Beginner Level,1.0,en
158830,Samuel and Co Trading - Stock & Forex Trading,Samuel and Co Trading - Stock & Forex Trading,Business Finance,All Levels,5.5,en
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,Accounting Department's Tips & Tricks - Beginner to Advanced,Business Finance,All Levels,6.0,en
192576,Certificate Program In Management Accounting,Certificate Program In Management Accounting,Business Finance,All Levels,6.0,en
662450,How I Trade Forex Successfully,How I Trade Forex Successfully,Business Finance,All Levels,1.5,en
312834,Professional Trading With Institutional Supply & Demand,Professional Trading With Institutional Supply & Demand,Business Finance,All Levels,5.5,en
44319,Master Calendar Spreads with this live trade on Gold (GLD),Master Calendar Spreads with this live trade on Gold (GLD),Business Finance,Expert Level,1.0,en
174800,Accounting 101: Guide to Business Accounting,Accounting 101: Guide to Business Accounting,Business Finance,Beginner Level,14.5,en
1179546,An Introduction to Financial Markets on Wall Street,An Introduction to Financial Markets on Wall Street,Business Finance,All Levels,2.0,en
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,Win 90% of Trades; Quantitative Investments Models in Excel,Business Finance,Beginner Level,1.5,en
1149564,The Forex Pivot Points Trading Strategy,The Forex Pivot Points Trading Strategy,Business Finance,All Levels,2.0,en
79364,Your Business by the Numbers,Your Business by the Numbers,Business Finance,All Levels,3.0,en
917172,Forex - Trade Gartley with Precision - Complete Strategy,Forex - Trade Gartley with Precision - Complete Strategy,Business Finance,All Levels,1.5,en
1276364,Bitcoin & Ethereum Course (2 Course Bundle),Bitcoin & Ethereum Course (2 Course Bundle),Business Finance,All Levels,2.5,en
1237912,Create Trading Robot Without Coding Skills!,Create Trading Robot Without Coding Skills!,Business Finance,All Levels,1.0,en
531710,Accounting and the Triple Bottom Line,Accounting and the Triple Bottom Line,Business Finance,Intermediate Level,0.55,en
1021760,MQL5 - Beginner To Expert,MQL5 - Beginner To Expert,Business Finance,Beginner Level,1.5,en
193916,How to be A High Performance Insurance Broker Part 2,How to be A High Performance Insurance Broker Part 2,Business Finance,All Levels,2.0,en
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative","CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",Business Finance,All Levels,1.0,en
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,Xero Bookkeeping Course & Certification by Accounting Firm,Business Finance,Beginner Level,2.0,en
834606,Trading News Using Binary Options,Trading News Using Binary Options,Business Finance,All Levels,1.5,en
629060,Trading Trends in ANY Market,Trading Trends in ANY Market,Business Finance,All Levels,2.0,en
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,Financial Statements Analysis: Learn to Invest Like a Pro!,Business Finance,Beginner Level,2.5,en
975414,Contango VXX - ETF Options Trading - Double Your Investment,Contango VXX - ETF Options Trading - Double Your Investment,Business Finance,All Levels,1.0,en
112296,Mergers and Acquisitions M&A Essentials You Need to Know,Mergers and Acquisitions M&A Essentials You Need to Know,Business Finance,Beginner Level,1.0,en
536166,TRADING MARKET MAP,TRADING MARKET MAP,Business Finance,All Levels,3.5,en
718338,How To Confidently Join The Bitcoin Revolution,How To Confidently Join The Bitcoin Revolution,Business Finance,Beginner Level,7.0,en
996612,High Probability Trading Across Any Market: Stocks & Forex,High Probability Trading Across Any Market: Stocks & Forex,Business Finance,All Levels,18.5,en
941120,Option Trading for Rookies: Make & Manage Profitable Trades,Option Trading for Rookies: Make & Manage Profitable Trades,Business Finance,All Levels,2.0,en
498488,Your First Successful Forex Trades - With Case Studies,Your First Successful Forex Trades - With Case Studies,Business Finance,All Levels,2.5,en
364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,Business Finance,All Levels,43.5,en
600316,"High-Frequency Trading #1: Basics, History & Strategies","High-Frequency Trading #1: Basics, History & Strategies",Business Finance,All Levels,0.6,en
1136912,Financial Accounting - The Ultimate Beginner Course,Financial Accounting - The Ultimate Beginner Course,Business Finance,Beginner Level,10.0,en
239416,Level 1 2014 CFA® Program – Derivatives,Level 1 2014 CFA® Program – Derivatives,Business Finance,All Levels,2.5,en
722274,The Complete Investing Guide: How to Beat Wall Street,The Complete Investing Guide: How to Beat Wall Street,Business Finance,All Levels,5.5,en
201942,"Bitcoins - Past, Present, Future","Bitcoins - Past, Present, Future",Business Finance,Beginner Level,1.5,en
355798,Learn Accounting by Specific Examples - Part 1,Learn Accounting by Specific Examples - Part 1,Business Finance,All Levels,0.6333333333333333,en
702800,Forex: Presentation and  Analysis (Fundamental & Technical),Forex: Presentation and  Analysis (Fundamental & Technical),Business Finance,Beginner Level,1.5,en
425126,Year-end QuickBooks Procedures,Year-end QuickBooks Procedures,Business Finance,Beginner Level,2.0,en
1013838,Price Action Gap Trading Strategies,Price Action Gap Trading Strategies,Business Finance,Intermediate Level,1.0,en
867682,How to start a successful career in finance?,How to start a successful career in finance?,Business Finance,All Levels,2.0,en
239268,Level 1 2014 CFA® Program – Equity Investments,Level 1 2014 CFA® Program – Equity Investments,Business Finance,All Levels,4.5,en
361286,Wealth Management,Wealth Management,Business Finance,All Levels,3.5,en
1036456,Basics of Private Equity,Basics of Private Equity,Business Finance,Intermediate Level,0.6666666666666666,en
617976,Curso Completo del Mercado FOREX,Curso Completo del Mercado FOREX,Business Finance,All Levels,5.5,en
196620,Como Investir em Ações para Iniciantes,Como Investir em Ações para Iniciantes,Business Finance,All Levels,1.0,en
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,Business Finance,All Levels,5.0,en
639126,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,Business Finance,All Levels,4.0,en
53211,Matemática Financeira de um jeito fácil,Matemática Financeira de um jeito fácil,Business Finance,All Levels,1.5,en
212952,ビットコイン生態系｜既存通貨が主役をやめる日,ビットコイン生態系｜既存通貨が主役をやめる日,Business Finance,Beginner Level,1.5,en
1151398,Trading Forex - Trader avec les figures harmoniques,Trading Forex - Trader avec les figures harmoniques,Business Finance,Beginner Level,2.0,en
1016420,Введение в Финансовую Инженерию,Введение в Финансовую Инженерию,Business Finance,Beginner Level,5.0,en
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,Aprenda a Investir no Tesouro Direto Passo a Passo,Business Finance,All Levels,1.0,en
881778,資産運用の基礎を学ぶファイナンス入門,資産運用の基礎を学ぶファイナンス入門,Business Finance,Beginner Level,4.0,en
173462,Aprende a invertir y deja que tu dinero trabaje para ti,Aprende a invertir y deja que tu dinero trabaje para ti,Business Finance,All Levels,14.0,en
648174,Buchführung lernen leicht gemacht,Buchführung lernen leicht gemacht,Business Finance,Beginner Level,5.0,en
517466,Day Trading: High ROI Day Trading ,Day Trading: High ROI Day Trading ,Business Finance,Intermediate Level,6.5,en
304422,Flow Management and Forecasting,Flow Management and Forecasting,Business Finance,All Levels,1.0,en
177214,An Introduction to Management of Portfolios (MoP),An Introduction to Management of Portfolios (MoP),Business Finance,Beginner Level,1.5,en
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,CFA Level I Workshop 1: Ethics and Quantitative Methods,Business Finance,All Levels,1.0,en
671548,Accounting Basics 101 for Understanding Business,Accounting Basics 101 for Understanding Business,Business Finance,All Levels,1.0,en
504620,Mortgage Acceleration,Mortgage Acceleration,Business Finance,All Levels,1.5,en
98706,Stock Market for Beginners. Learn to trade,Stock Market for Beginners. Learn to trade,Business Finance,All Levels,3.5,en
364428,CFA Corporate Finance Level 1 (Part 1),CFA Corporate Finance Level 1 (Part 1),Business Finance,All Levels,14.5,en
560472,Trading Tips from Hedge Fund Manager,Trading Tips from Hedge Fund Manager,Business Finance,All Levels,1.0,en
682986,Effective Debt Collection Strategies,Effective Debt Collection Strategies,Business Finance,Intermediate Level,1.5,en
270844,IAS 1-Presentation of Financial Statements ,IAS 1-Presentation of Financial Statements ,Business Finance,All Levels,1.0,en
